"cluster","tf","method","n_obs","n_pred","oob_r2","cv_r2","lodo_r2","null_metric","null_q95","p_perm","beats_null","imp_stability_spearman","imp_top5_jaccard"
"CD8_T","ID2","rf",984,61,0.847262127560247,0.835512245279631,0.719073062271949,"oob_r2",-0.03561300578805,0.0196078431372549,TRUE,0.930723309242611,0.933333333333333
"CD8_T","ID2","lm",984,61,NA,0.839242716780829,0.736102394209343,"cv_r2",-0.0544384232628744,0.0196078431372549,TRUE,NA,NA
"CD8_T","ID2","ridge",984,61,NA,0.840450133701062,0.729279569201538,"cv_r2",0.000463822550352238,0.0196078431372549,TRUE,NA,NA
"CD8_T","ID2","spearman",984,61,NA,0.491152041371093,0.41543808250263,"cv_r2",0.00658131610048802,0.0196078431372549,TRUE,NA,NA
"CD8_T","ZBTB7A","rf",984,61,0.808100237034897,0.804329897664671,0.5981423026077,"oob_r2",-0.0329763625134028,0.0196078431372549,TRUE,0.913325107233092,1
"CD8_T","ZBTB7A","lm",984,61,NA,0.816923074098404,0.651923507276977,"cv_r2",-0.0561388463759574,0.0196078431372549,TRUE,NA,NA
"CD8_T","ZBTB7A","ridge",984,61,NA,0.818495458293302,0.633472988582285,"cv_r2",0.000457044563527331,0.0196078431372549,TRUE,NA,NA
"CD8_T","ZBTB7A","spearman",984,61,NA,0.465983358591826,0.281476816865527,"cv_r2",0.00230611824501713,0.0196078431372549,TRUE,NA,NA
"CD8_T","CHD2","rf",984,61,0.790007044304623,0.788589197124408,0.654170396695841,"oob_r2",-0.0479350226166583,0.0196078431372549,TRUE,0.918225512662319,0.881481481481481
"CD8_T","CHD2","lm",984,61,NA,0.753412545442617,0.632337032348314,"cv_r2",-0.0613430106406846,0.0196078431372549,TRUE,NA,NA
"CD8_T","CHD2","ridge",984,61,NA,0.754157380676183,0.623943868885873,"cv_r2",0.000529345556086014,0.0196078431372549,TRUE,NA,NA
"CD8_T","CHD2","spearman",984,61,NA,0.241258865892892,0.0108496489091132,"cv_r2",0.000703765874626188,0.0196078431372549,TRUE,NA,NA
"CD8_T","NR4A2","rf",984,61,0.820416642780077,0.815997572469622,0.697422714617129,"oob_r2",-0.0315379172021546,0.0196078431372549,TRUE,0.943329220283213,0.933333333333333
"CD8_T","NR4A2","lm",984,61,NA,0.832785073351946,0.746040508653229,"cv_r2",-0.0572744574703794,0.0196078431372549,TRUE,NA,NA
