"dataset","cluster","tf","n_pred","rho_100_vs_1000","rho_100_vs_100","top5_jac_100_1000","top5_jac_100_100","top10_jac_100_1000","top1_same_100_1000"
"severity","CD8_TEM","ASCL2",37,0.923660502607871,0.858700806069227,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD8_TEM","STAT1",37,0.946657183499289,0.901375059269796,1,0.666666666666667,0.818181818181818,TRUE
"severity","CD8_TEM","FOXP1",37,0.963726884779516,0.952584163110479,1,1,0.666666666666667,TRUE
"severity","CD8_TEM","NR4A2",37,0.957325746799431,0.8266951161688,1,1,1,TRUE
"severity","CD8_TEM","CUX1",37,0.952347083926031,0.897818871503082,1,0.666666666666667,1,TRUE
"severity","CD8_TEM","SP100",37,0.976055002370792,0.912991939307729,1,0.666666666666667,1,TRUE
"severity","CD8_TEM","ZNF148",37,0.963726884779516,0.938359412043622,1,1,0.666666666666667,TRUE
"severity","CD8_TEM","TCF3",37,0.945471787577051,0.937174016121385,0.666666666666667,0.666666666666667,0.666666666666667,TRUE
"severity","CD8_TEM","HMGN3",37,0.949265054528212,0.907776197249881,1,1,1,TRUE
"severity","CD8_TEM","REST",37,0.962067330488383,0.949739212897107,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD8_TEM","STAT2",37,0.972024656235183,0.934803224276908,1,0.666666666666667,1,TRUE
"severity","CD8_TEM","BACH1",37,0.942152678994784,0.921526789947843,0.666666666666667,1,1,TRUE
"severity","CD8_TEM","IKZF3",37,0.934091986723566,0.905642484589853,1,1,0.818181818181818,TRUE
"severity","CD8_TEM","ZBTB7A",37,0.954717875770507,0.943338074917022,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD8_TEM","IKZF2",37,0.980085348506401,0.909672830725462,1,1,0.666666666666667,TRUE
"severity","CD8_TEM","SPI1",37,0.915362731152205,0.888809862494073,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD8_TEM","JUN",37,0.926268373636795,0.876007586533902,1,1,1,TRUE
"severity","CD8_TEM","ZNF683",37,0.921289710763395,0.851588430535799,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD8_TEM","SPIB",37,0.955192034139403,0.871028923660503,1,0.666666666666667,1,TRUE
"severity","CD8_TEM","OSR2",37,0.88217164532954,0.89995258416311,1,1,1,TRUE
"severity","CD8_TEM","GATA3",37,0.918444760550024,0.886676149834045,1,0.666666666666667,1,TRUE
"severity","CD8_TEM","CEBPB",37,0.930535798956851,0.887387387387387,1,0.666666666666667,0.818181818181818,TRUE
"severity","CD8_TEM","HDAC2",37,0.972972972972973,0.928165007112375,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD8_TEM","CEBPZ",37,0.920104314841157,0.897344713134187,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD8_TEM","BCL11B",37,0.934566145092461,0.868658131816026,1,1,0.818181818181818,TRUE
"severity","CD8_TEM","MEF2C",37,0.967757230915126,0.94357515410147,0.428571428571429,0.666666666666667,0.818181818181818,TRUE
"severity","CD8_TEM","IKZF1",37,0.958036984352774,0.905168326220958,1,1,1,TRUE
"severity","CD8_TEM","MYBL1",37,0.952584163110479,0.943338074917022,1,1,0.818181818181818,TRUE
"severity","CD8_TEM","BDP1",37,0.929587482219061,0.905879563774301,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","ZBTB7A",88,0.934098834137579,0.843471522665634,1,1,1,TRUE
"severity","CD16_Mono","KLF6",88,0.940667817266035,0.890158853157691,1,1,1,TRUE
"severity","CD16_Mono","EGR1",88,0.934151667782044,0.842679017998662,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","KLF4",88,0.93807896868726,0.885245324222465,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","MEF2C",88,0.907611567045895,0.790162375400655,1,1,1,TRUE
"severity","CD16_Mono","NR4A2",88,0.890088408298405,0.741079919692861,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","E2F5",88,0.953682505019196,0.922475432355324,1,1,1,TRUE
"severity","CD16_Mono","FOXL2",88,0.906167447430524,0.875330210277905,1,1,1,TRUE
"severity","CD16_Mono","EGR3",88,0.941425099503364,0.845496812370117,0.666666666666667,0.428571428571429,1,TRUE
"severity","CD16_Mono","BHLHE40",88,0.942006269592477,0.915783170723117,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","RUNX3",88,0.920943256665845,0.840002113345779,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","RAD21",88,0.908298404423937,0.853668416047339,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD16_Mono","BCL11A",88,0.947166355535205,0.87934556725723,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","GTF2I",88,0.908738684794477,0.825596139621711,1,1,1,TRUE
"severity","CD16_Mono","CREB1",88,0.910816808143426,0.817882427529851,1,1,0.666666666666667,TRUE
"severity","CD16_Mono","ELF2",88,0.90931985488359,0.837201930189145,1,1,1,TRUE
"severity","CD16_Mono","MAFB",88,0.941020041562467,0.886583776548907,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD16_Mono","KLF2",88,0.92407805290409,0.818886266774682,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD16_Mono","ATF5",88,0.921066535169596,0.851784016061428,1,0.666666666666667,0.818181818181818,TRUE
"severity","CD16_Mono","IRF8",88,0.89389243069987,0.816350251840372,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","BDP1",88,0.940984819132824,0.849635447853193,0.666666666666667,0.666666666666667,0.666666666666667,TRUE
"severity","CD16_Mono","CREB5",88,0.926631679053221,0.814307350921067,1,0.666666666666667,0.666666666666667,TRUE
"severity","CD16_Mono","CEBPD",88,0.940650206051214,0.881687858828502,1,1,1,TRUE
"severity","CD16_Mono","HIVEP1",88,0.91757951463492,0.856362931915044,1,1,1,TRUE
"severity","CD16_Mono","ETV7",88,0.919393469761544,0.86469303652566,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD16_Mono","POU4F1",88,0.923021380014794,0.879151843894192,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","ID1",88,0.929396639780212,0.84861399739354,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","HOXB2",88,0.946884576098059,0.900144411961537,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","SPI1",88,0.930171533232363,0.820083829382551,1,0.666666666666667,0.818181818181818,TRUE
"severity","CD16_Mono","BCLAF1",88,0.931721320136663,0.909407910957698,1,1,1,TRUE
"severity","CD16_Mono","STAT1",88,0.940773484554965,0.891127469972879,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD16_Mono","TCF7L2",88,0.906907118453031,0.863847698214223,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","BRCA1",88,0.941742101370153,0.818762988270931,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","CEBPB",88,0.898031066182945,0.833309851713571,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","RORA",88,0.947712303194675,0.879979570990807,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD16_Mono","ZBTB14",88,0.925134725793385,0.835599309640379,1,0.666666666666667,0.818181818181818,TRUE
"severity","CD16_Mono","EGR2",88,0.913775492233454,0.864411257088514,0.666666666666667,1,0.818181818181818,TRUE
"severity","CD16_Mono","IRF9",88,0.916839843612413,0.878588285019901,1,0.666666666666667,1,TRUE
"severity","CD16_Mono","FOXC1",88,0.896040998908105,0.802472614560953,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","FOXP1",88,0.943098164911416,0.87351625515128,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","ESR1",88,0.918301574442605,0.840917896516502,1,0.666666666666667,1,TRUE
"severity","CD16_Mono","AHR",88,0.97543235532387,0.925363671586066,1,1,1,TRUE
"severity","CD16_Mono","KLF10",88,0.914110105315065,0.847891937585855,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","ZBTB7C",88,0.897027226938114,0.829893276038181,1,1,1,TRUE
"severity","CD16_Mono","FOXP3",88,0.871984079461801,0.674386249163467,1,0.666666666666667,0.818181818181818,FALSE
"severity","CD16_Mono","NFATC2",88,0.828167376985665,0.744831108449861,0.666666666666667,1,0.666666666666667,TRUE
"severity","CD16_Mono","STAT2",88,0.881635025184037,0.796731358529111,1,1,1,TRUE
"severity","CD16_Mono","RARG",88,0.953030890070797,0.859039836567927,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","XBP1",88,0.914145327744708,0.81589236025501,0.666666666666667,0.666666666666667,0.666666666666667,FALSE
"severity","CD16_Mono","REL",88,0.911662146454863,0.891321193335917,1,0.666666666666667,0.818181818181818,TRUE
"severity","CD16_Mono","POU2F2",88,0.929502307069142,0.83549364235145,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD16_Mono","IRF1",88,0.888292064386601,0.724754323553239,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","ETS2",88,0.881705470043324,0.827815152689233,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD16_Mono","TFEC",88,0.913106266070234,0.792469444542285,0.666666666666667,1,0.818181818181818,TRUE
"severity","CD16_Mono","ITGB2",88,0.957239970413159,0.900091578317073,1,1,1,TRUE
"severity","CD16_Mono","POU2F1",88,0.925504561304639,0.847627769363531,1,0.666666666666667,1,TRUE
"severity","CD16_Mono","JUN",88,0.902768482969956,0.806787362192244,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD16_Mono","CUX1",88,0.944894508823219,0.873886090662534,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD16_Mono","PLAG1",88,0.954087562960093,0.894279877425945,1,0.666666666666667,1,FALSE
"severity","CD16_Mono","JUND",88,0.926825402416259,0.819115212567363,1,0.666666666666667,1,TRUE
"severity","CD16_Mono","FOSL2",88,0.948575252720933,0.899369518509387,1,1,1,FALSE
"severity","CD16_Mono","NR1D1",88,0.935137895812053,0.84266140678384,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD16_Mono","ZFY",88,0.956412243316544,0.882004860695291,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD16_Mono","FOSB",88,0.955390792856892,0.84651826282977,1,0.666666666666667,1,TRUE
"severity","CD16_Mono","NR4A1",88,0.93818463597619,0.883378535451376,1,1,0.818181818181818,TRUE
"severity","CD16_Mono","ATF4",88,0.931175372477194,0.877637279419535,1,1,1,TRUE
"severity","CD16_Mono","NFIL3",88,0.963403895600719,0.914356662322567,0.666666666666667,0.666666666666667,0.818181818181818,FALSE
"severity","CD16_Mono","STAT3",88,0.940738262125322,0.869518509386778,1,0.666666666666667,1,TRUE
"severity","CD16_Mono","NFE2",88,0.934838505160086,0.890387798950372,0.666666666666667,0.666666666666667,1,TRUE
"severity","CD16_Mono","MXI1",88,0.929079637913423,0.853052023528583,1,1,1,TRUE
"severity","CD16_Mono","HIF1A",88,0.944876897608397,0.898506568983129,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD16_Mono","NFKB2",88,0.936846183649748,0.818357930330034,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","CD16_Mono","ATF3",88,0.930453312669508,0.8836427036737,1,0.666666666666667,1,TRUE
"severity","CD16_Mono","HES4",88,0.94623296114966,0.860765735620443,1,1,1,TRUE
"severity","pDC","KLF6",65,0.934833916083916,0.822071678321678,0.666666666666667,1,0.818181818181818,TRUE
"severity","pDC","NR4A1",65,0.927972027972028,0.877753496503497,1,1,1,TRUE
"severity","pDC","KLF11",65,0.943487762237762,0.902447552447552,1,1,1,TRUE
"severity","pDC","POU2F2",65,0.950611888111888,0.829501748251748,1,1,0.818181818181818,TRUE
"severity","pDC","JUND",65,0.920061188811189,0.856993006993007,1,1,0.666666666666667,TRUE
"severity","pDC","POLR2A",65,0.912019230769231,0.871416083916084,1,1,0.818181818181818,TRUE
"severity","pDC","KLF13",65,0.953452797202797,0.889117132867133,1,1,1,TRUE
"severity","pDC","JUN",65,0.941258741258741,0.881555944055944,1,1,0.818181818181818,TRUE
"severity","pDC","IRF4",65,0.944886363636364,0.902141608391608,1,1,0.818181818181818,FALSE
"severity","pDC","NR4A3",65,0.951573426573427,0.872902097902098,1,1,0.818181818181818,TRUE
"severity","pDC","SRF",65,0.905944055944056,0.827840909090909,1,1,0.818181818181818,TRUE
"severity","pDC","KLF4",65,0.920148601398601,0.844318181818182,1,0.666666666666667,1,TRUE
"severity","pDC","INSM1",65,0.911101398601399,0.854152097902098,1,1,0.818181818181818,TRUE
"severity","pDC","NR4A2",65,0.921372377622378,0.85895979020979,1,1,1,TRUE
"severity","pDC","HES4",65,0.95034965034965,0.879938811188811,1,1,1,TRUE
"severity","pDC","CHD2",65,0.936975524475524,0.831293706293706,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","FOSB",65,0.914816433566434,0.855157342657343,1,0.666666666666667,1,TRUE
"severity","pDC","IRF8",65,0.929020979020979,0.847858391608392,1,1,1,TRUE
"severity","pDC","FOSL2",65,0.93951048951049,0.870061188811189,1,1,0.818181818181818,FALSE
"severity","pDC","ZBTB7A",65,0.873951048951049,0.744318181818182,1,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","PLAG1",65,0.925961538461539,0.813548951048951,1,1,0.818181818181818,TRUE
"severity","pDC","ZFP3",65,0.910620629370629,0.844493006993007,1,1,0.818181818181818,TRUE
"severity","pDC","MEF2C",65,0.89375,0.825174825174825,1,1,0.818181818181818,TRUE
"severity","pDC","IRF1",65,0.925087412587413,0.807604895104895,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","ID2",65,0.909047202797203,0.87770979020979,1,1,1,TRUE
"severity","pDC","BHLHE40",65,0.934178321678322,0.89222027972028,1,1,1,TRUE
"severity","pDC","KLF10",65,0.912674825174825,0.835926573426573,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","ETV3",65,0.900699300699301,0.846284965034965,1,1,1,TRUE
"severity","pDC","PRDM11",65,0.916520979020979,0.880244755244755,1,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","CREB5",65,0.966695804195804,0.921765734265734,1,1,1,TRUE
"severity","pDC","FOXP1",65,0.943050699300699,0.868487762237762,1,1,1,TRUE
"severity","pDC","E2F7",65,0.930725524475524,0.880681818181818,1,1,1,TRUE
"severity","pDC","HIVEP1",65,0.94222027972028,0.935620629370629,1,1,1,TRUE
"severity","pDC","FOS",65,0.935052447552448,0.859659090909091,1,1,0.818181818181818,TRUE
"severity","pDC","ZFY",65,0.955332167832168,0.879458041958042,1,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","EGR1",65,0.942263986013986,0.915603146853147,1,1,0.666666666666667,TRUE
"severity","pDC","MEF2D",65,0.92652972027972,0.845323426573427,1,1,0.818181818181818,TRUE
"severity","pDC","ATF5",65,0.954326923076923,0.906730769230769,1,1,1,TRUE
"severity","pDC","CREM",65,0.921678321678322,0.810096153846154,1,1,0.818181818181818,TRUE
"severity","pDC","FOXO4",65,0.946809440559441,0.86368006993007,1,1,1,TRUE
"severity","pDC","ZNF331",65,0.906949300699301,0.846416083916084,0.666666666666667,1,0.818181818181818,TRUE
"severity","pDC","ZNF335",65,0.909265734265734,0.863374125874126,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","ASCL2",65,0.917176573426573,0.878409090909091,1,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","MZF1",65,0.895061188811189,0.830681818181818,1,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","ESR1",65,0.903103146853147,0.80472027972028,1,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","ITGB2",65,0.925,0.86958041958042,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","ZNF436",65,0.950393356643357,0.921722027972028,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","POU4F1",65,0.959222027972028,0.862631118881119,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","KLF2",65,0.940428321678322,0.877884615384615,0.666666666666667,0.666666666666667,1,TRUE
"severity","pDC","E4F1",65,0.935096153846154,0.877316433566434,1,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","MAFA",65,0.911451048951049,0.813024475524476,1,0.428571428571429,1,FALSE
"severity","pDC","BPTF",65,0.926704545454546,0.873295454545455,1,1,1,TRUE
"severity","pDC","ARID2",65,0.941958041958042,0.872465034965035,1,1,0.818181818181818,TRUE
"severity","pDC","CREBZF",65,0.956162587412587,0.900262237762238,0.666666666666667,0.666666666666667,1,TRUE
"severity","pDC","TFEB",65,0.903146853146853,0.779676573426573,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","SP140",65,0.881206293706294,0.82298951048951,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","SPIB",65,0.904064685314685,0.86131993006993,1,1,1,TRUE
"severity","pDC","MYC",65,0.884178321678322,0.673513986013986,0.666666666666667,1,0.666666666666667,TRUE
"severity","pDC","NFE2L2",65,0.933304195804196,0.893269230769231,1,1,1,TRUE
"severity","pDC","TCF7L2",65,0.913286713286713,0.823295454545454,1,1,0.818181818181818,TRUE
"severity","pDC","POU5F1",65,0.88548951048951,0.807473776223776,1,1,1,FALSE
"severity","pDC","ID1",65,0.940078671328671,0.863811188811189,1,1,1,TRUE
"severity","pDC","CEBPD",65,0.955288461538462,0.879283216783217,1,1,0.818181818181818,TRUE
"severity","pDC","HIVEP3",65,0.846197552447552,0.748164335664336,1,1,0.818181818181818,TRUE
"severity","pDC","RORA",65,0.944012237762238,0.886363636363636,1,1,1,TRUE
"severity","pDC","BCLAF1",65,0.949475524475525,0.882823426573427,1,1,1,TRUE
"severity","pDC","GRHL2",65,0.911101398601399,0.82770979020979,1,0.666666666666667,0.818181818181818,FALSE
"severity","pDC","NFATC4",65,0.960533216783217,0.890777972027972,1,1,0.818181818181818,TRUE
"severity","pDC","AHR",65,0.929326923076923,0.828234265734266,1,1,0.818181818181818,FALSE
"severity","pDC","MTF1",65,0.94611013986014,0.883741258741259,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","SP100",65,0.926835664335664,0.860445804195804,1,1,1,TRUE
"severity","pDC","HESX1",65,0.938111888111888,0.857211538461538,1,1,1,FALSE
"severity","pDC","HOXB2",65,0.917001748251748,0.881075174825175,1,1,1,FALSE
"severity","pDC","ZFP28",65,0.95895979020979,0.891346153846154,1,1,0.666666666666667,FALSE
"severity","pDC","ZBTB18",65,0.936363636363636,0.830244755244755,1,1,0.818181818181818,TRUE
"severity","pDC","IKZF1",65,0.910664335664336,0.877972027972028,1,1,0.818181818181818,TRUE
"severity","pDC","VDR",65,0.934265734265734,0.897027972027972,1,1,0.818181818181818,TRUE
"severity","pDC","RUNX2",65,0.913767482517483,0.860358391608392,1,0.666666666666667,1,TRUE
"severity","pDC","CEBPB",65,0.958216783216783,0.91048951048951,1,0.666666666666667,1,TRUE
"severity","pDC","RUNX3",65,0.938286713286713,0.85236013986014,1,1,0.818181818181818,TRUE
"severity","pDC","ATF3",65,0.926966783216783,0.848776223776224,1,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","ZEB1",65,0.885839160839161,0.838461538461538,1,1,0.818181818181818,TRUE
"severity","pDC","ARID3A",65,0.931555944055944,0.891870629370629,1,1,0.818181818181818,FALSE
"severity","pDC","BCL11A",65,0.93513986013986,0.858085664335664,1,1,1,TRUE
"severity","pDC","TCF4",65,0.924256993006993,0.836975524475524,1,0.666666666666667,0.818181818181818,TRUE
"severity","pDC","REL",65,0.933479020979021,0.809178321678322,0.428571428571429,0.428571428571429,1,TRUE
"severity","pDC","JUNB",65,0.954545454545455,0.882998251748252,1,1,1,TRUE
"severity","pDC","MYBL2",65,0.903103146853147,0.833304195804196,0.666666666666667,1,1,TRUE
"severity","pDC","TAF1",65,0.906993006993007,0.816695804195804,0.666666666666667,0.428571428571429,1,TRUE
"severity","pDC","RUNX1",65,0.948382867132867,0.884047202797203,1,1,1,TRUE
"severity","pDC","AR",65,0.940078671328671,0.839291958041958,0.666666666666667,0.666666666666667,1,TRUE
"severity","pDC","NR3C1",65,0.953627622377622,0.905856643356643,1,1,1,FALSE
"severity","pDC","IRF7",65,0.919187062937063,0.841215034965035,1,1,1,TRUE
"severity","pDC","TCF12",65,0.926092657342657,0.802229020979021,0.666666666666667,0.666666666666667,1,TRUE
"severity","pDC","RXRA",65,0.933784965034965,0.903103146853147,1,1,1,TRUE
"severity","pDC","IRF9",65,0.920498251748252,0.885008741258741,1,1,0.818181818181818,TRUE
"severity","pDC","STAT2",65,0.949825174825175,0.890821678321678,1,1,1,TRUE
"severity","pDC","STAT1",65,0.938199300699301,0.843881118881119,1,1,1,TRUE
"severity","NK","HES4",74,0.934720473898556,0.843346908552388,1,1,1,TRUE
"severity","NK","EGR1",74,0.930573861532766,0.890825620140689,1,1,1,TRUE
"severity","NK","STAT3",74,0.918430211032951,0.848619029988893,1,1,0.818181818181818,TRUE
"severity","NK","ZBTB7A",74,0.90442058496853,0.800607182524991,1,1,1,TRUE
"severity","NK","IRF2",74,0.914875971862273,0.882798963346908,1,0.666666666666667,0.818181818181818,TRUE
"severity","NK","EP300",74,0.947160310995927,0.868759718622732,1,1,1,TRUE
"severity","NK","MYC",74,0.934779711218067,0.865945945945946,0.666666666666667,1,0.818181818181818,TRUE
"severity","NK","USF2",74,0.898348759718623,0.888189559422436,1,0.666666666666667,1,TRUE
"severity","NK","YY1",74,0.914372454646427,0.820925583117364,0.666666666666667,0.666666666666667,1,TRUE
"severity","NK","IRF3",74,0.962206590151795,0.896690114772306,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","NK","ETS2",74,0.929744539059608,0.851343946686412,1,1,1,TRUE
"severity","NK","TBX21",74,0.918282117734172,0.828152536097741,1,0.666666666666667,1,TRUE
"severity","NK","POU2F2",74,0.953883746760459,0.897223250647908,1,1,1,TRUE
"severity","NK","NFE2L2",74,0.937652721214365,0.882502776749352,0.666666666666667,0.666666666666667,0.666666666666667,TRUE
"severity","NK","MBD2",74,0.933713439466864,0.8982302850796,1,1,0.818181818181818,TRUE
"severity","NK","ID2",74,0.91380970011107,0.846990003702332,0.666666666666667,0.666666666666667,1,TRUE
"severity","NK","ID1",74,0.895001851166235,0.746701221769715,0.666666666666667,0.666666666666667,1,TRUE
"severity","NK","CTCF",74,0.912950758978156,0.854957423176601,0.666666666666667,1,1,TRUE
"severity","NK","KLF9",74,0.915379489078119,0.855697889670492,0.666666666666667,0.666666666666667,0.666666666666667,TRUE
"severity","NK","ZNF148",74,0.959392817475009,0.88081451314328,0.666666666666667,0.428571428571429,1,TRUE
"severity","NK","ELF1",74,0.937682339874121,0.905812661977045,1,1,1,TRUE
"severity","NK","ATF4",74,0.923583857830433,0.870033320992225,1,1,0.818181818181818,TRUE
"severity","NK","CHD2",74,0.940792299148463,0.840059237319511,0.666666666666667,0.666666666666667,0.666666666666667,TRUE
"severity","NK","ZFX",74,0.912180673824509,0.758696778970751,0.666666666666667,0.666666666666667,0.666666666666667,TRUE
"severity","NK","GTF2I",74,0.940703443169196,0.85353572750833,1,1,1,TRUE
"severity","NK","ELF2",74,0.785649759348389,0.729018881895594,0.666666666666667,0.428571428571429,0.818181818181818,TRUE
"severity","NK","KLF4",74,0.91360236949278,0.872906330988523,1,1,0.818181818181818,TRUE
"severity","NK","REST",74,0.894646427249167,0.849092928544983,0.666666666666667,0.666666666666667,1,TRUE
"severity","NK","SP100",74,0.912506479081821,0.852765642354683,1,1,1,TRUE
"severity","NK","IKZF3",74,0.889640873750463,0.838578304331729,1,0.666666666666667,1,TRUE
"severity","NK","BHLHE40",74,0.911706775268419,0.820718252499074,1,1,1,TRUE
"severity","NK","DDIT3",74,0.908804146612366,0.822465753424657,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","NK","SMARCA5",74,0.944642724916697,0.836208811551277,1,0.666666666666667,1,TRUE
"severity","NK","FUBP1",74,0.920414661236579,0.89067752684191,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","NK","KLF2",74,0.86224361347649,0.732691595705294,1,1,0.818181818181818,TRUE
"severity","NK","STAT1",74,0.919911144020733,0.868789337282488,1,1,1,FALSE
"severity","NK","STAT6",74,0.909218807848945,0.854098482043687,0.666666666666667,0.666666666666667,1,TRUE
"severity","NK","SMAD3",74,0.887360236949278,0.755794150314698,1,1,1,TRUE
"severity","NK","KLF10",74,0.903917067752684,0.839200296186597,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","NK","EWSR1",74,0.893135875601629,0.807152906330988,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","NK","ITGB2",74,0.889166975194372,0.816334690855239,1,1,0.818181818181818,TRUE
"severity","NK","GATA3",74,0.944020733061829,0.904716771566086,1,1,0.818181818181818,TRUE
"severity","NK","IKZF1",74,0.866893743058126,0.788256201406886,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","NK","CUX1",74,0.911144020733062,0.801940022213995,1,1,1,TRUE
"severity","NK","TCF7",74,0.94019992595335,0.884783413550537,1,1,0.818181818181818,TRUE
"severity","NK","YBX1",74,0.892128841169937,0.784790818215476,1,1,1,TRUE
"severity","NK","ZNF331",74,0.905338763420955,0.872876712328767,1,1,1,TRUE
"severity","NK","RUNX3",74,0.87483154387264,0.791484635320252,1,1,0.818181818181818,TRUE
"severity","NK","PURA",74,0.912032580525731,0.860288781932617,0.666666666666667,0.666666666666667,1,TRUE
"severity","NK","TFDP2",74,0.918193261754905,0.7927878563495,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","NK","RORA",74,0.912506479081821,0.816216216216216,1,0.666666666666667,0.818181818181818,TRUE
"severity","NK","ASCL2",74,0.88537578674565,0.771373565346168,1,1,0.818181818181818,TRUE
"severity","NK","NFATC3",74,0.935786745649759,0.834402073306183,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","NK","JUND",74,0.922695298037764,0.855934838948538,1,1,1,TRUE
"severity","NK","ENO1",74,0.893520918178452,0.821310625694187,1,1,1,TRUE
"severity","NK","IRF7",74,0.941355053683821,0.84231025546094,1,0.666666666666667,1,TRUE
"severity","NK","BACH1",74,0.911647537948908,0.862273232136246,1,1,0.818181818181818,TRUE
"severity","NK","RELB",74,0.905012958163643,0.794002221399482,1,1,1,TRUE
"severity","NK","CEBPZ",74,0.912891521658645,0.801169937060348,1,1,1,TRUE
"severity","NK","RARB",74,0.892454646427249,0.810262865605331,0.666666666666667,1,1,TRUE
"severity","NK","HMGN3",74,0.915527582376897,0.794002221399482,1,0.666666666666667,0.818181818181818,TRUE
"severity","NK","KLF5",74,0.923228433913365,0.815534987041836,1,1,0.666666666666667,TRUE
"severity","NK","JUNB",74,0.878178452425028,0.739622362088115,1,0.666666666666667,0.818181818181818,TRUE
"severity","NK","TCF7L2",74,0.917600888559793,0.833987412069604,1,1,1,TRUE
"severity","NK","IRF9",74,0.923880044427989,0.860851536467975,1,1,1,FALSE
"severity","NK","MAFB",74,0.917156608663458,0.773506108848575,1,1,0.818181818181818,TRUE
"severity","NK","REL",74,0.872521288411699,0.797112180673824,1,0.666666666666667,0.818181818181818,TRUE
"severity","NK","RAD21",74,0.918311736393928,0.769744539059607,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","NK","STAT4",74,0.919555720103665,0.796045908922621,1,1,0.818181818181818,TRUE
"severity","NK","FOXP1",74,0.935431321732692,0.848915216586449,1,0.666666666666667,0.818181818181818,TRUE
"severity","NK","IRF8",74,0.925479452054794,0.805405405405405,0.666666666666667,0.666666666666667,0.818181818181818,TRUE
"severity","NK","MYBL1",74,0.916416142169567,0.810618289522399,1,1,1,TRUE
