"cluster","tf","ntree","oob_r2","imp_stability_spearman","imp_top5_jaccard"
"B","BACH2",100,0.83655594615988,0.903478392952077,1
"B","BACH2",500,0.839897278804244,0.978309409888357,1
"B","BACH2",1000,0.839788838424155,0.986173008278271,1
"B","JUND",100,0.816553583024786,0.931461988304094,1
"B","JUND",500,0.825511061805142,0.98376547429179,1
"B","JUND",1000,0.826938927788638,0.991483253588517,1
"B","BDP1",100,0.840023376250492,0.902147793726741,0.718518518518518
"B","BDP1",500,0.842982757984421,0.975863902179692,0.748148148148148
"B","BDP1",1000,0.843519020086329,0.987423103212577,0.718518518518518
"B","NF1",100,0.778496147065722,0.92784840890104,0.933333333333333
"B","NF1",500,0.789246580891739,0.981531100478469,0.933333333333333
"B","NF1",1000,0.789229790957588,0.99243411559201,1
"B","KLF7",100,0.836507278527827,0.928724842409053,0.933333333333333
"B","KLF7",500,0.847832515225326,0.982144755828966,1
"B","KLF7",1000,0.849277206328772,0.98987012987013,1
"B","REST",100,0.893212816112858,0.911070099491152,0.639153439153439
"B","REST",500,0.899573827371329,0.975629984051037,0.844444444444444
"B","REST",1000,0.900119063281771,0.985058099794942,0.844444444444444
"B","JUN",100,0.751026706620247,0.945785676311992,0.816931216931217
"B","JUN",500,0.76097268969991,0.985507708665603,1
"B","JUN",1000,0.762343302008466,0.992391585023164,1
"B","NR4A3",100,0.81202156826376,0.932189564821144,0.73015873015873
"B","NR4A3",500,0.819221186876388,0.98610465557834,0.844444444444444
"B","NR4A3",1000,0.819241778878372,0.992661957925116,0.881481481481482
"B","TAF1",100,0.85544553595697,0.91521834890256,0.881481481481481
"B","TAF1",500,0.86183018153328,0.976928685349738,1
"B","TAF1",1000,0.863521142913024,0.988036758563074,1
"B","PGR",100,0.757517575332179,0.942155388471178,0.933333333333333
"B","PGR",500,0.767781742995636,0.986206425153794,1
"B","PGR",1000,0.767721888287013,0.991893369788107,1
"B","MYC",100,0.869760089636278,0.904611528822055,0.777777777777778
"B","MYC",500,0.874065407963802,0.973871041239462,0.933333333333333
"B","MYC",1000,0.874620678692108,0.985592769803296,1
"B","MAF",100,0.809285413046797,0.874490772385509,0.933333333333333
"B","MAF",500,0.816279093612914,0.955418850155692,1
"B","MAF",1000,0.81690172729003,0.971534897850687,1
"B","HIVEP3",100,0.801474397840303,0.950927318295739,1
"B","HIVEP3",500,0.811539948334012,0.987980557454242,1
"B","HIVEP3",1000,0.813374591857467,0.994785448469659,1
"B","NR4A2",100,0.789315033054785,0.945790233158654,0.82962962962963
"B","NR4A2",500,0.799665052526259,0.986528442317916,1
"B","NR4A2",1000,0.800512796229524,0.99258449153186,1
"B","ELF1",100,0.845461964243695,0.916918052707526,1
"B","ELF1",500,0.852590710463977,0.980015189488874,1
"B","ELF1",1000,0.853585274020602,0.9880337206653,1
"B","STAT4",100,0.766340576840705,0.953117642591327,0.71957671957672
"B","STAT4",500,0.776598835222865,0.989308118781803,1
"B","STAT4",1000,0.776272393745335,0.994404192298929,1
"B","BCL11B",100,0.766999780974926,0.953005240373661,0.816931216931217
"B","BCL11B",500,0.777594093267587,0.987552213868003,1
"B","BCL11B",1000,0.777594836312964,0.992320194425458,1
"B","FOXI1",100,0.881121517932424,0.913553580922002,0.762962962962963
"B","FOXI1",500,0.885726408195538,0.979390901496165,0.785185185185185
"B","FOXI1",1000,0.885283259859065,0.984913799650642,0.814814814814815
"B","ELK4",100,0.748859170630208,0.892595124174071,0.607407407407407
"B","ELK4",500,0.762574965241964,0.971047315257842,0.662433862433862
"B","ELK4",1000,0.761595092028119,0.985007974481659,0.658201058201058
"B","STAT3",100,0.813469044270294,0.933216374269006,1
"B","STAT3",500,0.821767506831738,0.983651553125237,1
"B","STAT3",1000,0.823289363692221,0.99208171945014,1
"B","IRF1",100,0.879877876074041,0.935131768815979,0.785185185185185
"B","IRF1",500,0.883597033674569,0.982674868990658,0.822222222222222
"B","IRF1",1000,0.884446795858754,0.990097972203235,0.844444444444444
"B","SP6",100,0.859580358922363,0.912634616845143,0.792592592592593
"B","SP6",500,0.863908615051412,0.979778233462444,0.785185185185185
"B","SP6",1000,0.865143109122431,0.98931571352624,1
"B","TCF7L2",100,0.831364965473959,0.926043897622845,0.933333333333333
"B","TCF7L2",500,0.833727636440721,0.98125313283208,1
"B","TCF7L2",1000,0.834129224715308,0.989829118250171,1
"B","NFKB1",100,0.803580414172059,0.960238474975317,0.822222222222222
"B","NFKB1",500,0.808466216158392,0.98692488797752,0.844444444444444
"B","NFKB1",1000,0.810221918773644,0.993410799726589,1
"B","REL",100,0.902112387182227,0.924221158958001,0.881481481481481
"B","REL",500,0.905088153692349,0.98081415660363,1
"B","REL",1000,0.905863988901135,0.988662565504671,1
"B","STAT2",100,0.865260067912042,0.942129566340093,1
"B","STAT2",500,0.871396898194783,0.985689982532088,1
"B","STAT2",1000,0.87184271694378,0.991276676539834,1
"B","IRF8",100,0.813393174786159,0.962680944786208,1
"B","IRF8",500,0.825860567972832,0.989993164730007,1
"B","IRF8",1000,0.825989553818925,0.994229513176882,1
"B","IRF9",100,0.74753504685096,0.960917445127971,0.881481481481481
"B","IRF9",500,0.756409681887278,0.987499050656945,0.933333333333333
"B","IRF9",1000,0.756051994823452,0.991952608794714,1
"B","STAT1",100,0.744463876638739,0.95132528290423,0.8
"B","STAT1",500,0.75178509242069,0.988914711019974,0.881481481481481
"B","STAT1",1000,0.75267293464994,0.993813321181742,0.844444444444444
"NK","POU2F1",100,0.754313213043972,0.834872553433233,0.656084656084656
"NK","POU2F1",500,0.762804204596629,0.953754796664309,0.82962962962963
"NK","POU2F1",1000,0.763312183134934,0.970754818101915,0.933333333333333
"NK","PURA",100,0.77531452439302,0.845529901887224,0.740740740740741
"NK","PURA",500,0.783368602479762,0.956255136093068,0.762962962962963
"NK","PURA",1000,0.785821134692284,0.976962434168685,0.933333333333333
"NK","BCL11B",100,0.659329442472266,0.89409536876255,0.755555555555556
"NK","BCL11B",500,0.667697143553614,0.975684038273272,0.77037037037037
"NK","BCL11B",1000,0.669460790328176,0.986742984543486,0.881481481481482
"NK","NRL",100,0.736973873750399,0.837738046748273,0.75026455026455
"NK","NRL",500,0.748825287715458,0.954723776448646,0.814814814814815
"NK","NRL",1000,0.75069751994058,0.976312874711486,0.82962962962963
"NK","AHRR",100,0.759608980953821,0.836551832558007,0.792592592592593
"NK","AHRR",500,0.770434581118575,0.945977947849451,0.792592592592593
"NK","AHRR",1000,0.771225889762271,0.973185128018236,0.881481481481481
"NK","HIVEP2",100,0.738107779989946,0.841662557792213,0.8
"NK","HIVEP2",500,0.746548023484977,0.955614151678207,0.792592592592593
"NK","HIVEP2",1000,0.747624483042262,0.971804546201614,0.874074074074074
"NK","IRF9",100,0.698599456686205,0.894616302584661,0.82962962962963
"NK","IRF9",500,0.711616079979684,0.970989202592521,1
"NK","IRF9",1000,0.714944442985486,0.982456892547574,1
"NK","TP73",100,0.735725563566307,0.896100499496216,0.767195767195767
"NK","TP73",500,0.743415959670931,0.965541906946499,1
"NK","TP73",1000,0.746192571243803,0.977933557713608,1
"NK","GATA2",100,0.765058176171827,0.827296503526486,0.777777777777778
"NK","GATA2",500,0.770334070227092,0.954525835887981,0.933333333333333
"NK","GATA2",1000,0.770693970868343,0.978742470040946,1
"NK","MAF",100,0.786965029213061,0.855504819888382,0.933333333333333
"NK","MAF",500,0.796426710938922,0.957705747422128,1
"NK","MAF",1000,0.796231349941308,0.976054908854446,1
"NK","MYBL1",100,0.723932970551304,0.815941718295567,0.740740740740741
"NK","MYBL1",500,0.731744676892462,0.941560371871003,0.933333333333333
"NK","MYBL1",1000,0.73501380379938,0.969109124559636,1
"NK","KLF3",100,0.768613296073679,0.86260566953216,0.6994708994709
"NK","KLF3",500,0.778168606762611,0.958860519790483,0.844444444444444
"NK","KLF3",1000,0.777668359077879,0.977715608720818,0.881481481481481
"NK","PRDM1",100,0.759725431580979,0.859482924946942,0.632804232804233
"NK","PRDM1",500,0.771984130552431,0.950712800394452,0.82962962962963
"NK","PRDM1",1000,0.771274169627195,0.971501561372293,0.82962962962963
"NK","SOX2",100,0.672825550383483,0.90123694985744,1
"NK","SOX2",500,0.685577317185412,0.975320313560715,1
"NK","SOX2",1000,0.68596529345221,0.984894348332512,1
"NK","HES4",100,0.749483521457268,0.866065699116056,0.75026455026455
"NK","HES4",500,0.758676162243783,0.963388142145619,0.8
"NK","HES4",1000,0.761279601341674,0.979321285398847,0.881481481481481
"NK","CHD2",100,0.780267709329899,0.828482003129891,0.755555555555556
"NK","CHD2",500,0.787473467104034,0.949155715623013,0.844444444444444
"NK","CHD2",1000,0.789725537905659,0.971879577822082,0.933333333333333
"NK","BDP1",100,0.767673875630145,0.852522134328038,0.811640211640212
"NK","BDP1",500,0.774252628440201,0.963631101678565,1
"NK","BDP1",1000,0.774702315219183,0.981312838982143,1
"NK","RXRA",100,0.759064663858232,0.846458864807312,0.819047619047619
"NK","RXRA",500,0.776553897364358,0.956281575806947,0.881481481481482
"NK","RXRA",1000,0.780007317574465,0.974847257058332,1
"NK","SPIB",100,0.772045136886697,0.803379281268535,0.691269841269841
"NK","SPIB",500,0.777390170043003,0.939926826305372,0.881481481481481
"NK","SPIB",1000,0.77779614675097,0.963203064148463,0.933333333333333
"NK","NR4A2",100,0.762564107973737,0.859218527808148,0.814814814814815
"NK","NR4A2",500,0.768945575231079,0.963368133713494,0.844444444444444
"NK","NR4A2",1000,0.772510455757521,0.979915821667703,0.933333333333333
"NK","KLF15",100,0.76048236634949,0.836205257930128,0.764021164021164
"NK","KLF15",500,0.770071565303612,0.945570633338336,1
"NK","KLF15",1000,0.772076818191646,0.97021887795571,1
"NK","MTF1",100,0.682138818708949,0.818504226781287,0.744973544973545
"NK","MTF1",500,0.689853703244687,0.94106945069708,0.933333333333333
"NK","MTF1",1000,0.691153955213615,0.972638469069108,0.822222222222222
"NK","TWIST2",100,0.758432185167319,0.854621590527437,0.712169312169312
"NK","TWIST2",500,0.766515368124717,0.959705876047763,0.844444444444444
"NK","TWIST2",1000,0.76723540965511,0.97617710320778,0.881481481481481
"NK","MYBL2",100,0.755238484582398,0.800796764350691,0.868783068783069
"NK","MYBL2",500,0.773583301688852,0.943443308251335,1
"NK","MYBL2",1000,0.775451042320196,0.972354063498189,1
"NK","NPAS1",100,0.774701984107214,0.842227081412881,1
"NK","NPAS1",500,0.781622725727352,0.95794227567332,1
"NK","NPAS1",1000,0.783939197460948,0.978858947699388,1
"NK","IRF4",100,0.767296556726032,0.853503262089023,0.874074074074074
"NK","IRF4",500,0.773787492097012,0.948917043611236,1
"NK","IRF4",1000,0.77699026187858,0.972712786102715,1
"NK","CEBPB",100,0.738842042017422,0.880398167799287,0.676190476190476
"NK","CEBPB",500,0.758456270873406,0.969204879199091,0.73015873015873
"NK","CEBPB",1000,0.760807964235312,0.982106744985387,0.82962962962963
"NK","FOSB",100,0.755027345203086,0.882009561172208,0.784126984126984
"NK","FOSB",500,0.770451969587889,0.96892833408365,1
"NK","FOSB",1000,0.771818753449785,0.983122172915729,1
"NK","KLF6",100,0.766559622389191,0.829441693285027,0.585714285714286
"NK","KLF6",500,0.778291257377876,0.950958618274845,0.933333333333333
"NK","KLF6",1000,0.77984781022053,0.972039645279082,1
"NK","MNT",100,0.77373463180162,0.827887466861034,0.697354497354497
"NK","MNT",500,0.783509246945134,0.955854252863707,0.822222222222222
"NK","MNT",1000,0.786032890836593,0.97604347546466,0.844444444444444
"NK","ZEB1",100,0.768623008336022,0.830313489256187,0.874074074074074
"NK","ZEB1",500,0.782336193393181,0.947745121158203,0.933333333333333
"NK","ZEB1",1000,0.785009630774141,0.974445659242109,1
"NK","MGA",100,0.761905716384093,0.822913942304257,0.737566137566138
"NK","MGA",500,0.770779996588448,0.947900901094033,0.82962962962963
"NK","MGA",1000,0.772162459684112,0.970701938674156,0.762962962962963
"NK","HEY2",100,0.776856410235565,0.846528179732888,0.698412698412698
"NK","HEY2",500,0.783053314539896,0.953701202649688,0.785185185185185
"NK","HEY2",1000,0.784361344266685,0.975639019300991,0.8
"NK","NR4A3",100,0.757377610390972,0.880416747057689,0.639153439153439
"NK","NR4A3",500,0.768367038202853,0.960501925811592,0.82962962962963
"NK","NR4A3",1000,0.76946118562831,0.979782908511444,0.792592592592593
"NK","E2F1",100,0.779691795250264,0.827638790633196,0.881481481481481
"NK","E2F1",500,0.786262866712484,0.934868980498925,0.822222222222222
"NK","E2F1",1000,0.786272674117998,0.965372549860298,0.933333333333333
"NK","IRF3",100,0.802601953801193,0.820794477672734,0.71957671957672
"NK","IRF3",500,0.80888818880365,0.950529866157881,0.933333333333333
"NK","IRF3",1000,0.810439381905263,0.975030905881765,1
"NK","ELF3",100,0.774231636781792,0.855947149155716,0.738624338624339
"NK","ELF3",500,0.778302002252686,0.956482374715059,0.785185185185185
"NK","ELF3",1000,0.779536379814507,0.978175802659692,0.844444444444444
"NK","ETS1",100,0.761509340111053,0.833922152907297,0.704761904761905
"NK","ETS1",500,0.769856439859047,0.948481860212518,0.874074074074074
"NK","ETS1",1000,0.772499083232521,0.974228424836181,1
"NK","JUNB",100,0.784314903385469,0.827450139701732,0.737566137566138
"NK","JUNB",500,0.793361923203738,0.947737260702725,0.844444444444444
"NK","JUNB",1000,0.792094381799545,0.970594036058053,0.881481481481482
"NK","PRDM16",100,0.785283631106792,0.861556656019323,0.744973544973545
"NK","PRDM16",500,0.796056411988833,0.95430288478716,0.785185185185185
"NK","PRDM16",1000,0.796252411163587,0.974254149963199,0.881481481481481
"NK","JUN",100,0.793182815553779,0.82778313717924,0.740740740740741
"NK","JUN",500,0.799468214487391,0.944560922102886,0.819047619047619
"NK","JUN",1000,0.800883295552819,0.967877176810227,0.933333333333333
"NK","ZBTB7A",100,0.794160709918982,0.825282797750481,0.569047619047619
"NK","ZBTB7A",500,0.804103712776535,0.951588883886781,0.617989417989418
"NK","ZBTB7A",1000,0.804861370024099,0.97523813607163,0.64021164021164
"NK","POU2F2",100,0.751280493471156,0.892504698408615,0.82962962962963
"NK","POU2F2",500,0.753007953919854,0.96768709670504,1
"NK","POU2F2",1000,0.755094383127347,0.983570933464817,1
"NK","EGR2",100,0.794089712860261,0.81365575492529,1
"NK","EGR2",500,0.796945556419665,0.944040702867637,1
"NK","EGR2",1000,0.796924978688269,0.96868394537698,1
"NK","AR",100,0.780373875384352,0.855525542907368,0.874074074074074
"NK","AR",500,0.782094255958669,0.959141352427094,1
"NK","AR",1000,0.783992365964936,0.973478823218356,1
"NK","ID2",100,0.790273977691418,0.834077932843127,0.648677248677249
"NK","ID2",500,0.797188919316252,0.943248226038116,0.874074074074074
"NK","ID2",1000,0.799913689204097,0.970260323993683,0.881481481481481
"NK","POU5F1",100,0.781983860075193,0.838146790433111,0.774603174603175
"NK","POU5F1",500,0.79159367679666,0.943706990803267,1
"NK","POU5F1",1000,0.792144235170831,0.966408700809627,1
"NK","MEF2C",100,0.788982814608108,0.833015342179919,0.82962962962963
"NK","MEF2C",500,0.793791557931235,0.944506613501404,1
"NK","MEF2C",1000,0.794395123257091,0.96972509843434,1
"NK","FOSL1",100,0.787036382774649,0.842425736560408,0.933333333333333
"NK","FOSL1",500,0.794235518202228,0.955524113733645,1
"NK","FOSL1",1000,0.795765062086666,0.976127082127468,1
"NK","BCL6",100,0.746900667262029,0.842109174580716,0.638095238095238
"NK","BCL6",500,0.764029535410337,0.963182341129476,0.844444444444444
"NK","BCL6",1000,0.765313620338388,0.97982578372314,0.8
"NK","CREB3L3",100,0.79724599753581,0.857988009232462,0.874074074074074
"NK","CREB3L3",500,0.807078281574609,0.958548959918823,1
"NK","CREB3L3",1000,0.807864021151573,0.976085636089495,1
"NK","MAFF",100,0.766027637246216,0.795382339700302,0.8
"NK","MAFF",500,0.780250650112109,0.93339836073774,0.8
"NK","MAFF",1000,0.782254793094508,0.961540220521506,0.792592592592593
"NK","JDP2",100,0.794494979572753,0.854688761692428,0.933333333333333
"NK","JDP2",500,0.80287592643559,0.952990903309252,1
"NK","JDP2",1000,0.803828639014323,0.975978448060254,1
"NK","BRCA1",100,0.784851757340076,0.861759598688019,0.677248677248677
"NK","BRCA1",500,0.791095945259167,0.954440085464589,0.874074074074074
"NK","BRCA1",1000,0.795537804160126,0.97530459264976,1
"NK","SPI1",100,0.794887905315842,0.855624870481131,0.881481481481482
"NK","SPI1",500,0.803369082041969,0.953463245224773,0.881481481481482
"NK","SPI1",1000,0.802147996075666,0.971450825705119,0.933333333333333
"NK","HNF4A",100,0.760474103511972,0.884311245453441,0.82962962962963
"NK","HNF4A",500,0.772680440558452,0.963026561193646,0.933333333333333
"NK","HNF4A",1000,0.772754082846337,0.9779299847793,1
"NK","JUND",100,0.818544146901302,0.840723590656062,0.82962962962963
"NK","JUND",500,0.824468482754828,0.950046090852574,0.933333333333333
"NK","JUND",1000,0.824223398867127,0.973746793291459,0.933333333333333
"NK","KLF2",100,0.787455208477878,0.868811141838346,0.740740740740741
"NK","KLF2",500,0.797706093196713,0.955491242738011,0.8
"NK","KLF2",1000,0.799309337170982,0.975009468275916,0.844444444444444
"NK","IRF1",100,0.785955832681242,0.881911662772168,0.8
"NK","IRF1",500,0.793105659900005,0.959736603282812,0.881481481481481
"NK","IRF1",1000,0.793039336445106,0.978385176610143,0.933333333333333
"NK","SRF",100,0.772341064685746,0.88583688840297,0.724867724867725
"NK","SRF",500,0.781477704787068,0.96452790818988,0.762962962962963
"NK","SRF",1000,0.782966937417473,0.981220657276995,0.822222222222222
"NK","STAT1",100,0.806785422423198,0.859466489449125,0.632804232804233
"NK","STAT1",500,0.817253088900308,0.956464510043519,0.77037037037037
"NK","STAT1",1000,0.818088364006428,0.97773418797922,0.785185185185185
"NK","GLIS2",100,0.689934923645516,0.920122766022824,1
"NK","GLIS2",500,0.701776662417755,0.980118764336399,1
"NK","GLIS2",1000,0.70147047995728,0.989191159131348,1
"NK","KLF13",100,0.80452401882592,0.847585768288064,0.874074074074074
"NK","KLF13",500,0.811932945521626,0.952034786088423,1
"NK","KLF13",1000,0.813077373228135,0.976201399161075,1
"NK","FOS",100,0.769321063285148,0.888142145618511,0.614285714285714
"NK","FOS",500,0.77258874262401,0.96835880835495,0.844444444444444
"NK","FOS",1000,0.773675001744542,0.982459036308159,0.822222222222222
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ZNF467",100,0.89850114102774,0.883512181465422,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ZNF467",500,0.900596825775042,0.970623136320429,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ZNF467",1000,0.901461452893612,0.983690638957251,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOSB",100,0.893286184482176,0.878383335286535,0.705820105820106
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOSB",500,0.898637253999998,0.966269580843002,0.881481481481481
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOSB",1000,0.898907452799971,0.982937419430446,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF10",100,0.917535836870379,0.861544852012448,0.73015873015873
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF10",500,0.921148989331223,0.962822831621027,0.82962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF10",1000,0.921789733038563,0.98020964360587,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","YY1",100,0.882704429216119,0.827982082633436,0.762962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","YY1",500,0.88112275355448,0.948572209851947,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","YY1",1000,0.881664566564897,0.972802843861088,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","RXRA",100,0.925363444115654,0.858324153287238,0.8
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","RXRA",500,0.928137416758535,0.960676458715835,0.785185185185185
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","RXRA",1000,0.92890363127496,0.978407945622876,0.822222222222222
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","EGR1",100,0.752465517750933,0.893730679583838,0.755555555555556
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","EGR1",500,0.76185075513305,0.977404065262966,0.77037037037037
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","EGR1",1000,0.763050295423272,0.987846921103689,0.844444444444444
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BDP1",100,0.891926368447053,0.849120603669414,0.744973544973545
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BDP1",500,0.898462129526262,0.960072659088245,0.844444444444444
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BDP1",1000,0.898752200670904,0.980572222873289,0.844444444444444
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF9",100,0.900242488915382,0.863254814641197,0.77989417989418
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF9",500,0.90432392691639,0.966644400171882,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF9",1000,0.904805810659373,0.98176647525294,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BHLHE40",100,0.910609386084522,0.853801059937237,0.77037037037037
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BHLHE40",500,0.914176487297406,0.961103623839473,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BHLHE40",1000,0.91486767335557,0.977839173405211,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BCL3",100,0.861474534031408,0.859621209161816,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BCL3",500,0.866231978036649,0.962352435642017,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BCL3",1000,0.866475918073179,0.98076891024389,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","SNAI1",100,0.882730274760575,0.878866231753844,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","SNAI1",500,0.886376819775866,0.968807440394807,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","SNAI1",1000,0.887546927570236,0.982857273070562,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CREB5",100,0.900636699647198,0.871251090537391,0.77037037037037
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CREB5",500,0.90532084177902,0.966196010260817,0.814814814814815
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CREB5",1000,0.905842871439403,0.979451085328854,0.814814814814815
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF13",100,0.854683515031796,0.887330624894201,0.7005291005291
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF13",500,0.860931926643371,0.972193445056447,0.881481481481481
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF13",1000,0.861668520525821,0.985484979882027,0.881481481481481
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CEBPD",100,0.921319359357427,0.87825898147063,0.82962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CEBPD",500,0.922805140980078,0.968993124731435,0.792592592592593
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CEBPD",1000,0.922935222459617,0.982743922288631,0.822222222222222
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","USF1",100,0.843235865408054,0.863274476867586,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","USF1",500,0.852115238264103,0.962836113389846,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","USF1",1000,0.854838667564667,0.98041915699832,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF7",100,0.896361676553074,0.890710379311692,0.718518518518518
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF7",500,0.90401144274523,0.971538146021329,0.740740740740741
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF7",1000,0.904089292719687,0.983982772764561,0.733333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BCLAF1",100,0.877365390110169,0.873821503444145,0.844444444444444
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BCLAF1",500,0.879632340498113,0.96556545177546,0.881481481481481
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BCLAF1",1000,0.882005519323559,0.981009479536961,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","AHR",100,0.888773055278381,0.872964178288214,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","AHR",500,0.895812122677301,0.968103181113845,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","AHR",1000,0.895339274982048,0.981896298032475,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CUX1",100,0.918104504939541,0.86819576285532,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CUX1",500,0.923615106229786,0.966860489342032,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CUX1",1000,0.924184146607417,0.982102035235751,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","RUNX3",100,0.915445393229285,0.869551219448676,0.755555555555556
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","RUNX3",500,0.917396018119993,0.967043048556584,0.77037037037037
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","RUNX3",1000,0.917625980822243,0.981710223055588,0.8
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MBD2",100,0.923992102219374,0.869465473911741,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MBD2",500,0.927525592356981,0.969926364311106,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MBD2",1000,0.927245582914096,0.985380092972382,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","PRDM1",100,0.896122628112477,0.881515944633254,0.8
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","PRDM1",500,0.902034621316662,0.97237606937771,0.881481481481481
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","PRDM1",1000,0.901850072379804,0.982422620675287,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ETV6",100,0.903760230263753,0.874982551401747,0.731216931216931
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ETV6",500,0.906182751401492,0.963708217768923,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ETV6",1000,0.905982336641024,0.981771423362892,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","JUND",100,0.912082578941841,0.874012656744404,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","JUND",500,0.91768289645277,0.969668671953331,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","JUND",1000,0.918507518671237,0.984273995077933,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","NFE2L2",100,0.91740969762087,0.864473351823639,0.933333333333333
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","NFE2L2",500,0.921390914936656,0.963051291066057,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","NFE2L2",1000,0.921988974958047,0.97930752503353,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CREB1",100,0.865694367161646,0.885715066994804,0.82962962962963
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CREB1",500,0.87196937071159,0.971699415341745,1
"CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CREB1",1000,0.872767391797383,0.985778090289985,0.933333333333333
