p_val,avg_logFC,Severe/Mod (pct cell expr),Healthy (pct cells expr),p_val_adj,comp,gene,clust,pt,seurat_clusters,final
4.76E-07,-0.383820055,0.739,0.852,0.015974099,severe-mod_vs_Healthy_clust_11,C9orf16,11,severe-mod,11,C MONO_IFN
5.11E-07,0.369301247,0.708,0.393,0.017122713,severe-mod_vs_Healthy_clust_11,MRPS18C,11,severe-mod,11,C MONO_IFN
5.52E-07,-0.430084583,0.91,0.951,0.018504559,severe-mod_vs_Healthy_clust_11,MTPN,11,severe-mod,11,C MONO_IFN
5.63E-07,-0.442801656,0.845,0.885,0.018889804,severe-mod_vs_Healthy_clust_11,RPLP0,11,severe-mod,11,C MONO_IFN
6.00E-07,0.469273269,0.535,0.197,0.020120344,severe-mod_vs_Healthy_clust_11,AQP9,11,severe-mod,11,C MONO_IFN
6.30E-07,-0.605409215,0.603,0.77,0.021133256,severe-mod_vs_Healthy_clust_11,AC007952.4,11,severe-mod,11,C MONO_IFN
6.42E-07,-0.294399328,0.993,0.984,0.02154287,severe-mod_vs_Healthy_clust_11,HLA-E,11,severe-mod,11,C MONO_IFN
6.61E-07,-0.487402666,0.368,0.59,0.022154523,severe-mod_vs_Healthy_clust_11,ORAI1,11,severe-mod,11,C MONO_IFN
6.84E-07,-0.363354418,0.991,0.984,0.022943513,severe-mod_vs_Healthy_clust_11,KLF6,11,severe-mod,11,C MONO_IFN
7.08E-07,-0.372760899,0.186,0.41,0.02375589,severe-mod_vs_Healthy_clust_11,THAP2,11,severe-mod,11,C MONO_IFN
7.21E-07,0.339713599,0.815,0.623,0.024169038,severe-mod_vs_Healthy_clust_11,NDUFA12,11,severe-mod,11,C MONO_IFN
7.44E-07,0.380475097,0.815,0.574,0.024954282,severe-mod_vs_Healthy_clust_11,LAPTM4A,11,severe-mod,11,C MONO_IFN
7.56E-07,0.313733367,0.951,0.852,0.025352987,severe-mod_vs_Healthy_clust_11,ANXA5,11,severe-mod,11,C MONO_IFN
7.56E-07,0.349079644,0.881,0.738,0.025368485,severe-mod_vs_Healthy_clust_11,POLR2L,11,severe-mod,11,C MONO_IFN
8.11E-07,0.277753769,0.962,0.885,0.027191998,severe-mod_vs_Healthy_clust_11,HSP90AA1,11,severe-mod,11,C MONO_IFN
8.21E-07,0.332373957,0.879,0.656,0.027533517,severe-mod_vs_Healthy_clust_11,CAPN2,11,severe-mod,11,C MONO_IFN
8.60E-07,0.370803983,0.821,0.557,0.028837801,severe-mod_vs_Healthy_clust_11,NDUFB3,11,severe-mod,11,C MONO_IFN
8.69E-07,-0.266705358,0.238,0.475,0.029135743,severe-mod_vs_Healthy_clust_11,BAD,11,severe-mod,11,C MONO_IFN
8.82E-07,0.365663257,0.82,0.525,0.029574811,severe-mod_vs_Healthy_clust_11,NCKAP1L,11,severe-mod,11,C MONO_IFN
8.97E-07,0.330483191,0.509,0.18,0.030093077,severe-mod_vs_Healthy_clust_11,MAP2K1,11,severe-mod,11,C MONO_IFN
9.11E-07,0.328846136,0.312,0.016,0.030568049,severe-mod_vs_Healthy_clust_11,FAM20A,11,severe-mod,11,C MONO_IFN
9.29E-07,-0.483541837,0.793,0.836,0.031144766,severe-mod_vs_Healthy_clust_11,PRDX6,11,severe-mod,11,C MONO_IFN
9.40E-07,0.372630909,0.704,0.377,0.031538132,severe-mod_vs_Healthy_clust_11,ANXA6,11,severe-mod,11,C MONO_IFN
9.47E-07,0.363161105,0.708,0.377,0.031771175,severe-mod_vs_Healthy_clust_11,DECR1,11,severe-mod,11,C MONO_IFN
9.69E-07,0.361424466,0.786,0.541,0.032488802,severe-mod_vs_Healthy_clust_11,RPN2,11,severe-mod,11,C MONO_IFN
9.74E-07,-0.474688292,0.522,0.656,0.032674371,severe-mod_vs_Healthy_clust_11,VDAC3,11,severe-mod,11,C MONO_IFN
1.03E-06,-0.51134677,0.815,0.918,0.034474488,severe-mod_vs_Healthy_clust_11,RGS2,11,severe-mod,11,C MONO_IFN
1.03E-06,0.41614037,0.746,0.41,0.034527251,severe-mod_vs_Healthy_clust_11,LITAF,11,severe-mod,11,C MONO_IFN
1.07E-06,0.363536798,0.906,0.738,0.035931386,severe-mod_vs_Healthy_clust_11,COX7B,11,severe-mod,11,C MONO_IFN
1.09E-06,0.466590344,0.569,0.246,0.036589708,severe-mod_vs_Healthy_clust_11,PAG1,11,severe-mod,11,C MONO_IFN
1.12E-06,-0.318041324,0.979,0.951,0.037553719,severe-mod_vs_Healthy_clust_11,RPL7,11,severe-mod,11,C MONO_IFN
1.21E-06,0.378291759,0.809,0.557,0.040632774,severe-mod_vs_Healthy_clust_11,EIF5A,11,severe-mod,11,C MONO_IFN
1.22E-06,0.352450347,0.708,0.377,0.040923494,severe-mod_vs_Healthy_clust_11,MEF2A,11,severe-mod,11,C MONO_IFN
1.22E-06,0.384397815,0.862,0.639,0.040977979,severe-mod_vs_Healthy_clust_11,IFNGR1,11,severe-mod,11,C MONO_IFN
1.25E-06,0.319803921,0.975,0.885,0.041844027,severe-mod_vs_Healthy_clust_11,EFHD2,11,severe-mod,11,C MONO_IFN
1.26E-06,0.279295735,0.97,0.918,0.042176158,severe-mod_vs_Healthy_clust_11,MYL12B,11,severe-mod,11,C MONO_IFN
1.26E-06,0.335980145,0.959,0.803,0.042255205,severe-mod_vs_Healthy_clust_11,TNFSF13B,11,severe-mod,11,C MONO_IFN
1.27E-06,-0.470742133,0.799,0.869,0.042616535,severe-mod_vs_Healthy_clust_11,HLA-DPA1,11,severe-mod,11,C MONO_IFN
1.39E-06,0.304088249,0.426,0.115,0.046621404,severe-mod_vs_Healthy_clust_11,RRAGA,11,severe-mod,11,C MONO_IFN
1.41E-06,0.360638219,0.8,0.59,0.047178369,severe-mod_vs_Healthy_clust_11,PDIA6,11,severe-mod,11,C MONO_IFN
1.43E-06,0.353771329,0.696,0.41,0.047888309,severe-mod_vs_Healthy_clust_11,FCGR1A,11,severe-mod,11,C MONO_IFN
1.48E-06,0.368970507,0.959,0.803,0.049638358,severe-mod_vs_Healthy_clust_11,SPI1,11,severe-mod,11,C MONO_IFN
1.52E-06,0.434617467,0.683,0.377,0.051096888,severe-mod_vs_Healthy_clust_11,CCR1,11,severe-mod,11,C MONO_IFN
1.56E-06,0.308208452,0.284,0,0.052211673,severe-mod_vs_Healthy_clust_11,ITGA1,11,severe-mod,11,C MONO_IFN
1.58E-06,-0.306154899,0.12,0.311,0.053029678,severe-mod_vs_Healthy_clust_11,CCDC92,11,severe-mod,11,C MONO_IFN
1.62E-06,-0.451519052,0.645,0.754,0.054199015,severe-mod_vs_Healthy_clust_11,TNFAIP2,11,severe-mod,11,C MONO_IFN
1.62E-06,-0.271192949,0.098,0.279,0.054346075,severe-mod_vs_Healthy_clust_11,VEGFA,11,severe-mod,11,C MONO_IFN
1.67E-06,0.345494531,0.885,0.754,0.056173328,severe-mod_vs_Healthy_clust_11,CAPG,11,severe-mod,11,C MONO_IFN
1.79E-06,-0.460488578,0.813,0.918,0.06002712,severe-mod_vs_Healthy_clust_11,PLEKHO1,11,severe-mod,11,C MONO_IFN
1.84E-06,0.33220748,0.388,0.082,0.06163402,severe-mod_vs_Healthy_clust_11,KIAA1958,11,severe-mod,11,C MONO_IFN
1.88E-06,0.341356604,0.843,0.656,0.062956485,severe-mod_vs_Healthy_clust_11,ATP5F1C,11,severe-mod,11,C MONO_IFN
1.96E-06,-0.262247402,0.931,0.984,0.065874154,severe-mod_vs_Healthy_clust_11,GSTP1,11,severe-mod,11,C MONO_IFN
2.02E-06,0.349094625,0.525,0.213,0.067894807,severe-mod_vs_Healthy_clust_11,ZNF638,11,severe-mod,11,C MONO_IFN
2.09E-06,0.331535655,0.448,0.148,0.070032283,severe-mod_vs_Healthy_clust_11,SMIM15,11,severe-mod,11,C MONO_IFN
2.09E-06,-0.526525309,0.488,0.672,0.070133474,severe-mod_vs_Healthy_clust_11,TPST2,11,severe-mod,11,C MONO_IFN
2.20E-06,0.432986991,0.941,0.934,0.073750754,severe-mod_vs_Healthy_clust_11,SERPINA1,11,severe-mod,11,C MONO_IFN
2.20E-06,-0.57209075,0.527,0.656,0.073760506,severe-mod_vs_Healthy_clust_11,BTG2,11,severe-mod,11,C MONO_IFN
2.26E-06,-0.294079776,0.122,0.311,0.075670568,severe-mod_vs_Healthy_clust_11,SCN1B,11,severe-mod,11,C MONO_IFN
2.26E-06,0.318413665,0.277,0,0.075727791,severe-mod_vs_Healthy_clust_11,METTL7B,11,severe-mod,11,C MONO_IFN
2.38E-06,0.298541997,0.312,0.033,0.079911824,severe-mod_vs_Healthy_clust_11,FLVCR2,11,severe-mod,11,C MONO_IFN
2.48E-06,0.336715038,0.475,0.164,0.083316488,severe-mod_vs_Healthy_clust_11,MYOF,11,severe-mod,11,C MONO_IFN
2.49E-06,-0.341569252,0.882,0.951,0.083347444,severe-mod_vs_Healthy_clust_11,ZFP36L2,11,severe-mod,11,C MONO_IFN
2.49E-06,0.317840865,0.452,0.148,0.083543634,severe-mod_vs_Healthy_clust_11,TCF4,11,severe-mod,11,C MONO_IFN
2.52E-06,-0.402989335,0.188,0.41,0.084533653,severe-mod_vs_Healthy_clust_11,PDE4B,11,severe-mod,11,C MONO_IFN
2.55E-06,0.265077975,0.621,0.262,0.085684333,severe-mod_vs_Healthy_clust_11,ACSL4,11,severe-mod,11,C MONO_IFN
2.56E-06,-0.265407332,0.102,0.279,0.085962731,severe-mod_vs_Healthy_clust_11,SWI5,11,severe-mod,11,C MONO_IFN
2.63E-06,0.314985751,0.584,0.262,0.088188932,severe-mod_vs_Healthy_clust_11,GUSB,11,severe-mod,11,C MONO_IFN
2.68E-06,0.25365878,0.484,0.148,0.089792912,severe-mod_vs_Healthy_clust_11,PSMC2,11,severe-mod,11,C MONO_IFN
2.88E-06,0.604162612,0.451,0.164,0.096636026,severe-mod_vs_Healthy_clust_11,CES1,11,severe-mod,11,C MONO_IFN
2.97E-06,0.492446983,0.594,0.311,0.099744707,severe-mod_vs_Healthy_clust_11,CR1,11,severe-mod,11,C MONO_IFN
2.98E-06,0.407414627,0.82,0.557,0.099811182,severe-mod_vs_Healthy_clust_11,SCPEP1,11,severe-mod,11,C MONO_IFN
3.16E-06,-0.537194283,0.309,0.508,0.105819325,severe-mod_vs_Healthy_clust_11,GMPR,11,severe-mod,11,C MONO_IFN
3.19E-06,0.326021087,0.897,0.77,0.107125696,severe-mod_vs_Healthy_clust_11,ATP5MF,11,severe-mod,11,C MONO_IFN
3.28E-06,0.347701492,0.887,0.672,0.10995957,severe-mod_vs_Healthy_clust_11,WAS,11,severe-mod,11,C MONO_IFN
3.39E-06,-0.334655483,0.958,0.951,0.113562099,severe-mod_vs_Healthy_clust_11,RPL3,11,severe-mod,11,C MONO_IFN
3.42E-06,0.318870414,0.532,0.246,0.114558093,severe-mod_vs_Healthy_clust_11,FDFT1,11,severe-mod,11,C MONO_IFN
3.46E-06,0.331362926,0.901,0.721,0.115973736,severe-mod_vs_Healthy_clust_11,ATP5PD,11,severe-mod,11,C MONO_IFN
3.66E-06,0.335867294,0.338,0.049,0.122826928,severe-mod_vs_Healthy_clust_11,KCNE1,11,severe-mod,11,C MONO_IFN
3.71E-06,0.391532559,0.576,0.246,0.12431832,severe-mod_vs_Healthy_clust_11,STAB1,11,severe-mod,11,C MONO_IFN
3.74E-06,0.278364275,0.458,0.164,0.125331071,severe-mod_vs_Healthy_clust_11,IDH1,11,severe-mod,11,C MONO_IFN
4.04E-06,0.334583794,0.906,0.721,0.135355485,severe-mod_vs_Healthy_clust_11,PAK2,11,severe-mod,11,C MONO_IFN
4.25E-06,0.349784159,0.856,0.59,0.14244437,severe-mod_vs_Healthy_clust_11,CCDC88A,11,severe-mod,11,C MONO_IFN
4.29E-06,0.273242683,0.527,0.197,0.143711354,severe-mod_vs_Healthy_clust_11,IMPA2,11,severe-mod,11,C MONO_IFN
4.41E-06,0.329280377,0.542,0.23,0.147746031,severe-mod_vs_Healthy_clust_11,TRIM14,11,severe-mod,11,C MONO_IFN
4.46E-06,-0.371377177,0.807,0.885,0.14950489,severe-mod_vs_Healthy_clust_11,VPS28,11,severe-mod,11,C MONO_IFN
4.53E-06,0.355730108,0.931,0.852,0.151806769,severe-mod_vs_Healthy_clust_11,BLVRB,11,severe-mod,11,C MONO_IFN
4.58E-06,0.347222178,0.702,0.426,0.153697076,severe-mod_vs_Healthy_clust_11,SNRPB2,11,severe-mod,11,C MONO_IFN
4.72E-06,0.448143078,0.285,0.016,0.158314424,severe-mod_vs_Healthy_clust_11,HP,11,severe-mod,11,C MONO_IFN
4.78E-06,-0.530730528,0.524,0.656,0.160284596,severe-mod_vs_Healthy_clust_11,DAPP1,11,severe-mod,11,C MONO_IFN
4.81E-06,0.356344782,0.792,0.557,0.161243308,severe-mod_vs_Healthy_clust_11,UPP1,11,severe-mod,11,C MONO_IFN
4.97E-06,0.301833103,0.546,0.23,0.166620538,severe-mod_vs_Healthy_clust_11,STAC3,11,severe-mod,11,C MONO_IFN
5.13E-06,0.300607559,0.705,0.41,0.172209979,severe-mod_vs_Healthy_clust_11,ETFB,11,severe-mod,11,C MONO_IFN
5.15E-06,0.369341677,0.477,0.164,0.172873846,severe-mod_vs_Healthy_clust_11,DYSF,11,severe-mod,11,C MONO_IFN
5.26E-06,0.430273423,0.712,0.426,0.176275659,severe-mod_vs_Healthy_clust_11,SOCS3,11,severe-mod,11,C MONO_IFN
5.26E-06,-0.538317646,0.204,0.41,0.176366059,severe-mod_vs_Healthy_clust_11,CNST,11,severe-mod,11,C MONO_IFN
5.68E-06,-0.377272256,0.604,0.787,0.190442553,severe-mod_vs_Healthy_clust_11,HACD4,11,severe-mod,11,C MONO_IFN
5.69E-06,0.344416489,0.622,0.344,0.19070726,severe-mod_vs_Healthy_clust_11,NUDT16,11,severe-mod,11,C MONO_IFN
5.91E-06,0.773503554,0.338,0.066,0.198059568,severe-mod_vs_Healthy_clust_11,RNASE1,11,severe-mod,11,C MONO_IFN
5.91E-06,0.321960482,0.868,0.639,0.198325935,severe-mod_vs_Healthy_clust_11,SEC61G,11,severe-mod,11,C MONO_IFN
6.03E-06,0.333630959,0.511,0.23,0.202274681,severe-mod_vs_Healthy_clust_11,TLR8,11,severe-mod,11,C MONO_IFN
6.04E-06,0.429642811,0.413,0.131,0.202632418,severe-mod_vs_Healthy_clust_11,FABP5,11,severe-mod,11,C MONO_IFN
6.18E-06,0.357593192,0.348,0.066,0.207172308,severe-mod_vs_Healthy_clust_11,MAP2K6,11,severe-mod,11,C MONO_IFN
6.21E-06,-0.270318434,0.931,0.934,0.20824087,severe-mod_vs_Healthy_clust_11,CD37,11,severe-mod,11,C MONO_IFN
6.22E-06,-0.361169998,0.867,0.869,0.208466889,severe-mod_vs_Healthy_clust_11,EEF1B2,11,severe-mod,11,C MONO_IFN
6.23E-06,0.465050683,0.896,0.705,0.208856055,severe-mod_vs_Healthy_clust_11,HMGN2,11,severe-mod,11,C MONO_IFN
6.44E-06,0.309549087,0.889,0.689,0.215862598,severe-mod_vs_Healthy_clust_11,CASP1,11,severe-mod,11,C MONO_IFN
6.62E-06,-0.532182375,0.451,0.639,0.221891509,severe-mod_vs_Healthy_clust_11,CYB5R3,11,severe-mod,11,C MONO_IFN
6.63E-06,0.323212121,0.593,0.279,0.222309294,severe-mod_vs_Healthy_clust_11,LLPH,11,severe-mod,11,C MONO_IFN
6.84E-06,0.37112963,0.663,0.377,0.22927002,severe-mod_vs_Healthy_clust_11,PEPD,11,severe-mod,11,C MONO_IFN
7.04E-06,0.261412101,0.444,0.131,0.236065081,severe-mod_vs_Healthy_clust_11,SIGLEC14,11,severe-mod,11,C MONO_IFN
7.19E-06,0.267638456,0.375,0.082,0.241274081,severe-mod_vs_Healthy_clust_11,ANKFY1,11,severe-mod,11,C MONO_IFN
7.81E-06,-0.435103497,0.269,0.492,0.261779098,severe-mod_vs_Healthy_clust_11,TMEM107,11,severe-mod,11,C MONO_IFN
7.91E-06,0.360715703,0.842,0.639,0.265275592,severe-mod_vs_Healthy_clust_11,PRDX1,11,severe-mod,11,C MONO_IFN
8.31E-06,-0.473683469,0.234,0.443,0.278836784,severe-mod_vs_Healthy_clust_11,ORAI2,11,severe-mod,11,C MONO_IFN
8.33E-06,0.414854827,0.481,0.18,0.279259902,severe-mod_vs_Healthy_clust_11,ASGR2,11,severe-mod,11,C MONO_IFN
8.33E-06,0.303189413,0.48,0.18,0.279267898,severe-mod_vs_Healthy_clust_11,MAP4,11,severe-mod,11,C MONO_IFN
8.34E-06,-0.301609017,0.105,0.279,0.279842697,severe-mod_vs_Healthy_clust_11,SENCR,11,severe-mod,11,C MONO_IFN
8.35E-06,0.295914925,0.981,0.951,0.279904518,severe-mod_vs_Healthy_clust_11,RPL35,11,severe-mod,11,C MONO_IFN
8.51E-06,0.313473562,0.914,0.738,0.285263629,severe-mod_vs_Healthy_clust_11,RAC2,11,severe-mod,11,C MONO_IFN
8.67E-06,-0.273593808,0.999,1,0.290650865,severe-mod_vs_Healthy_clust_11,MT-CO2,11,severe-mod,11,C MONO_IFN
8.72E-06,0.261087154,0.36,0.082,0.292384841,severe-mod_vs_Healthy_clust_11,TMEM126B,11,severe-mod,11,C MONO_IFN
8.85E-06,0.355355268,0.598,0.311,0.296727671,severe-mod_vs_Healthy_clust_11,FGD4,11,severe-mod,11,C MONO_IFN
8.86E-06,0.346865712,0.594,0.262,0.297097832,severe-mod_vs_Healthy_clust_11,NRIP1,11,severe-mod,11,C MONO_IFN
9.00E-06,0.357217477,0.707,0.393,0.302009508,severe-mod_vs_Healthy_clust_11,MSRB1,11,severe-mod,11,C MONO_IFN
9.27E-06,0.332094724,0.839,0.541,0.310899717,severe-mod_vs_Healthy_clust_11,APBB1IP,11,severe-mod,11,C MONO_IFN
9.27E-06,0.350924318,0.61,0.328,0.311005022,severe-mod_vs_Healthy_clust_11,LEPROTL1,11,severe-mod,11,C MONO_IFN
9.36E-06,0.803559199,0.365,0.098,0.313985867,severe-mod_vs_Healthy_clust_11,AREG,11,severe-mod,11,C MONO_IFN
9.60E-06,0.32309657,0.859,0.705,0.322089681,severe-mod_vs_Healthy_clust_11,SEM1,11,severe-mod,11,C MONO_IFN
9.62E-06,0.28984431,0.488,0.213,0.322695211,severe-mod_vs_Healthy_clust_11,PANK2,11,severe-mod,11,C MONO_IFN
9.86E-06,0.337624795,0.829,0.607,0.330627821,severe-mod_vs_Healthy_clust_11,P4HB,11,severe-mod,11,C MONO_IFN
1.01E-05,-0.370050386,0.179,0.377,0.339271893,severe-mod_vs_Healthy_clust_11,UBL4A,11,severe-mod,11,C MONO_IFN
1.04E-05,0.406082015,0.799,0.574,0.348869288,severe-mod_vs_Healthy_clust_11,MAP3K8,11,severe-mod,11,C MONO_IFN
1.06E-05,-0.332238143,0.118,0.295,0.3542917,severe-mod_vs_Healthy_clust_11,SAV1,11,severe-mod,11,C MONO_IFN
1.07E-05,-0.267836462,0.919,0.934,0.360388052,severe-mod_vs_Healthy_clust_11,RPL4,11,severe-mod,11,C MONO_IFN
1.10E-05,-0.614784155,0.515,0.639,0.369705381,severe-mod_vs_Healthy_clust_11,MTRNR2L8,11,severe-mod,11,C MONO_IFN
1.11E-05,0.324010409,0.71,0.443,0.371509565,severe-mod_vs_Healthy_clust_11,SLIRP,11,severe-mod,11,C MONO_IFN
1.18E-05,-0.452812498,0.842,0.836,0.39719111,severe-mod_vs_Healthy_clust_11,AP1S2,11,severe-mod,11,C MONO_IFN
1.23E-05,0.455696845,0.437,0.148,0.411227822,severe-mod_vs_Healthy_clust_11,ADM,11,severe-mod,11,C MONO_IFN
1.23E-05,0.274067559,0.825,0.541,0.411557641,severe-mod_vs_Healthy_clust_11,NDUFA3,11,severe-mod,11,C MONO_IFN
1.24E-05,0.301187209,0.607,0.311,0.416434544,severe-mod_vs_Healthy_clust_11,RB1,11,severe-mod,11,C MONO_IFN
1.25E-05,0.340517247,0.876,0.639,0.420179165,severe-mod_vs_Healthy_clust_11,SCAF11,11,severe-mod,11,C MONO_IFN
1.31E-05,-0.324796768,0.128,0.311,0.440414803,severe-mod_vs_Healthy_clust_11,INF2,11,severe-mod,11,C MONO_IFN
1.32E-05,0.287659941,0.784,0.508,0.443591505,severe-mod_vs_Healthy_clust_11,SF3B6,11,severe-mod,11,C MONO_IFN
1.33E-05,-0.251867404,0.106,0.279,0.444591664,severe-mod_vs_Healthy_clust_11,HCAR3,11,severe-mod,11,C MONO_IFN
1.35E-05,-0.470630607,0.737,0.836,0.451687575,severe-mod_vs_Healthy_clust_11,OGFRL1,11,severe-mod,11,C MONO_IFN
1.38E-05,0.292923835,0.298,0.049,0.461836812,severe-mod_vs_Healthy_clust_11,ARID5B,11,severe-mod,11,C MONO_IFN
1.41E-05,0.362793543,0.787,0.557,0.473138417,severe-mod_vs_Healthy_clust_11,LY96,11,severe-mod,11,C MONO_IFN
1.41E-05,0.37444603,0.62,0.344,0.474181837,severe-mod_vs_Healthy_clust_11,RUNX1,11,severe-mod,11,C MONO_IFN
1.46E-05,0.295898887,0.682,0.41,0.489391328,severe-mod_vs_Healthy_clust_11,TMEM165,11,severe-mod,11,C MONO_IFN
1.52E-05,0.263603725,0.535,0.23,0.508922523,severe-mod_vs_Healthy_clust_11,LAIR1,11,severe-mod,11,C MONO_IFN
1.60E-05,-0.706730611,0.168,0.361,0.535989077,severe-mod_vs_Healthy_clust_11,CXCL2,11,severe-mod,11,C MONO_IFN
1.61E-05,0.321802824,0.916,0.705,0.541332477,severe-mod_vs_Healthy_clust_11,RHOG,11,severe-mod,11,C MONO_IFN
1.65E-05,0.316201016,0.518,0.213,0.553673439,severe-mod_vs_Healthy_clust_11,DDAH2,11,severe-mod,11,C MONO_IFN
1.65E-05,0.254529503,0.892,0.689,0.554428403,severe-mod_vs_Healthy_clust_11,CAPZA1,11,severe-mod,11,C MONO_IFN
1.67E-05,0.387897477,0.89,0.689,0.561523317,severe-mod_vs_Healthy_clust_11,SMCHD1,11,severe-mod,11,C MONO_IFN
1.68E-05,-0.295620295,0.557,0.705,0.564007759,severe-mod_vs_Healthy_clust_11,ISCU,11,severe-mod,11,C MONO_IFN
1.71E-05,-0.475396543,0.329,0.508,0.574889426,severe-mod_vs_Healthy_clust_11,UBE2E3,11,severe-mod,11,C MONO_IFN
1.72E-05,0.293538421,0.541,0.262,0.576056375,severe-mod_vs_Healthy_clust_11,FGD2,11,severe-mod,11,C MONO_IFN
1.79E-05,0.308989634,0.802,0.557,0.599069405,severe-mod_vs_Healthy_clust_11,LRPAP1,11,severe-mod,11,C MONO_IFN
